candidate_mode,signal_index,signal_time,entry_price,a_timestamp,b_timestamp,c_timestamp,session,pair,a_open,a_high,a_low,a_close,a_volume,a_bb_touch_strength,a_bb_position,a_bb_width_pct,a_rsi_value,a_rsi_divergence,a_volume_ratio,a_candle_rejection,a_candle_body_pct,a_atr_pct,a_trend_strength,a_prev_candle_body_pct,a_prev_volume_ratio,a_gap_from_prev_close,a_price_momentum,a_prev_was_selloff,a_previous_touches,a_time_since_last_touch,a_support_distance_pct,b_open,b_high,b_low,b_close,b_volume,b_bb_touch_strength,b_bb_position,b_bb_width_pct,b_rsi_value,b_rsi_divergence,b_volume_ratio,b_candle_rejection,b_candle_body_pct,b_atr_pct,b_trend_strength,b_prev_candle_body_pct,b_prev_volume_ratio,b_gap_from_prev_close,b_price_momentum,b_prev_was_selloff,b_previous_touches,b_time_since_last_touch,b_support_distance_pct,c_open,c_high,c_low,c_close,c_volume,c_bb_touch_strength,c_bb_position,c_bb_width_pct,c_rsi_value,c_rsi_divergence,c_volume_ratio,c_candle_rejection,c_candle_body_pct,c_atr_pct,c_trend_strength,c_prev_candle_body_pct,c_prev_volume_ratio,c_gap_from_prev_close,c_price_momentum,c_prev_was_selloff,c_previous_touches,c_time_since_last_touch,c_support_distance_pct,a_bb_event_type,a_bb_event_strength,a_close_above_ubb,a_high_touch_ubb,a_near_upper_bb,a_no_upper_wick_bear_reject,a_failed_break_ubb,a_ubb_distance_close,a_ubb_distance_high,a_upper_wick_size,a_upper_wick_pct,exit_index,final_pnl_pips,hit_tp_first,hit_sl_first,is_profitable
broad_v3,4234,2002-08-28 04:00:00,0.9817,2002-08-27 20:00:00,2002-08-28 00:00:00,2002-08-28 04:00:00,3,EURUSD,0.983,0.9842,0.9822,0.9836,1319,1.01842,1.159437,1.699316,66.971124,0,1.006755,-1.333333,0.061,0.403744,-0.89818,0.915471,1.386968,-0.010172,0.893683,0,3,17,0.0,0.9832,0.9837,0.9815,0.9818,1164,1.017765,0.971488,1.843467,62.478883,0,0.896246,-0.214286,-0.142595,0.391598,-0.892748,0.061,1.006755,-0.040667,-0.071269,0,2,18,0.0,0.9817,0.9832,0.981,0.9818,1270,1.017048,0.913949,1.937091,62.478883,0,0.974524,-7.0,0.010185,0.379632,-0.887248,-0.142595,0.896246,-0.010185,-0.050942,0,1,19,0.0,close_above_ubb,1.0,1,1,1,0,0,-0.002635000000000054,-0.003234999999999988,0.0005999999999999339,0.2999999999999667,4236,10.0,0,1,1
broad_v3,4265,2002-09-04 04:00:00,0.9961,2002-09-03 20:00:00,2002-09-04 00:00:00,2002-09-04 04:00:00,3,EURUSD,0.9952,0.9977,0.9952,0.9969,1230,1.019352,1.159734,1.802418,75.668919,0,0.914362,0.0,0.170529,0.368604,-0.24205,0.401929,1.339514,0.0,0.444086,0,0,48,0.0,0.9968,0.9977,0.9954,0.996,1172,1.020213,1.01087,2.0394,72.872274,0,0.875345,-0.75,-0.080321,0.359079,-0.179819,0.170529,0.914362,-0.010031,0.020096,0,0,49,0.0,0.9961,0.9975,0.9956,0.9965,1297,1.020878,0.959757,2.246039,73.459151,0,0.963811,-1.25,0.04014,0.346882,-0.113899,-0.080321,0.875345,0.01004,0.020092,0,0,50,0.0,close_above_ubb,1.0,1,1,1,0,0,-0.0028360000000000607,-0.0036360000000000836,0.0008000000000000229,0.3200000000000018,4267,20.0,0,1,1
broad_v3,4267,2002-09-04 12:00:00,0.9936,2002-09-04 04:00:00,2002-09-04 08:00:00,2002-09-04 12:00:00,1,EURUSD,0.9961,0.9975,0.9956,0.9965,1297,1.020878,0.959757,2.246039,73.459151,0,0.963811,-1.25,0.04014,0.346882,-0.113899,-0.080321,0.875345,0.01004,0.020092,0,0,50,0.0,0.9966,0.997,0.9931,0.9937,1615,1.018354,0.802642,2.33571,64.981149,0,1.185147,-0.206897,-0.291839,0.351046,-0.054091,0.04014,0.963811,0.010035,-0.251105,0,0,51,0.0,0.9936,0.9952,0.992,0.9947,1664,1.017225,0.812225,2.431628,66.469529,0,1.215974,-1.454545,0.110586,0.348622,0.002111,-0.291839,1.185147,-0.010063,-0.110764,0,0,52,0.0,high_touch_ubb,0.8,0,1,1,0,1,0.0008919999999998929,-0.00010800000000010801,0.0010000000000000009,0.5263157894736812,4268,0.0,0,1,0
broad_v3,4312,2002-09-13 20:00:00,0.9723,2002-09-13 12:00:00,2002-09-13 16:00:00,2002-09-13 20:00:00,2,EURUSD,0.9811,0.9838,0.9802,0.9826,2065,1.009856,0.925267,1.323617,57.091279,0,1.258954,-0.6,0.152656,0.357594,0.460513,-0.112108,1.292629,-0.010192,0.020408,0,1,11,0.0,0.9827,0.9841,0.9702,0.9724,2208,1.000062,0.166777,1.386966,37.28814,0,1.3239,-0.213592,-1.059235,0.437639,0.430378,0.152656,1.258954,0.010177,-1.0202,0,1,12,0.0,0.9723,0.9733,0.9706,0.9718,1311,1.000874,0.145371,1.441977,36.486404,0,0.794642,-2.4,-0.051451,0.426475,0.385573,-1.059235,1.3239,-0.010284,0.041229,0,1,13,0.0,high_touch_ubb,0.8,0,1,0,0,1,0.0009669999999999401,-0.00023300000000003873,0.0011999999999999789,0.33333333333332305,4314,0.0,0,1,0
broad_v3,4332,2002-09-19 00:00:00,0.9779,2002-09-18 16:00:00,2002-09-18 20:00:00,2002-09-19 00:00:00,3,EURUSD,0.9748,0.9798,0.9742,0.979,2054,1.01179,1.033819,1.609551,59.352644,0,1.257885,-0.142857,0.429009,0.451484,-0.336108,0.246154,1.161346,-0.020513,0.2676,0,3,8,0.0,0.979,0.9794,0.9754,0.9779,1318,1.013368,0.914474,1.730746,57.302143,0,0.829766,-2.272727,-0.112486,0.448924,-0.342008,0.429009,1.257885,0.0,0.123178,0,3,9,0.0,0.9779,0.9786,0.9762,0.9778,1182,1.014426,0.868117,1.836221,57.108984,0,0.747179,-16.0,-0.010227,0.434432,-0.345316,-0.112486,0.829766,0.0,0.082018,0,3,10,0.0,close_above_ubb,1.0,1,1,1,0,0,-0.0005279999999999729,-0.0013279999999999959,0.0008000000000000229,0.14285714285714568,4333,0.0,0,1,0
broad_v3,4333,2002-09-19 04:00:00,0.9781,2002-09-18 20:00:00,2002-09-19 00:00:00,2002-09-19 04:00:00,3,EURUSD,0.979,0.9794,0.9754,0.9779,1318,1.013368,0.914474,1.730746,57.302143,0,0.829766,-2.272727,-0.112486,0.448924,-0.342008,0.429009,1.257885,0.0,0.123178,0,3,9,0.0,0.9779,0.9786,0.9762,0.9778,1182,1.014426,0.868117,1.836221,57.108984,0,0.747179,-16.0,-0.010227,0.434432,-0.345316,-0.112486,0.829766,0.0,0.082018,0,3,10,0.0,0.9781,0.9793,0.9771,0.9776,1452,1.015474,0.823908,1.922507,56.697339,0,0.883158,-1.0,-0.051146,0.419558,-0.35132,-0.010227,0.747179,0.030681,0.092194,0,3,11,0.0,high_touch_ubb,0.8,0,1,0,0,1,0.0014370000000000216,-6.300000000003525e-05,0.00040000000000006697,0.10000000000001666,4334,-30.0,0,1,0
broad_v3,4379,2002-09-30 12:00:00,0.9833,2002-09-30 04:00:00,2002-09-30 08:00:00,2002-09-30 12:00:00,1,EURUSD,0.9816,0.9845,0.9814,0.984,1396,1.007295,1.075634,0.922026,61.214674,0,0.945287,-0.083333,0.243902,0.35742,0.001728,0.040754,0.557698,0.010188,0.09179,0,2,10,0.0,0.9841,0.9849,0.9821,0.9836,1671,1.008204,0.994612,0.974872,60.080174,0,1.118436,-3.0,-0.050834,0.352358,0.020232,0.243902,0.945287,0.010163,0.071327,0,2,11,0.0,0.9833,0.9875,0.9825,0.9866,1678,1.009302,1.167204,1.151174,65.277772,0,1.128257,-0.242424,0.334482,0.362394,0.038212,-0.050834,1.118436,-0.0305,0.040729,0,2,12,0.0,close_above_ubb,1.0,1,1,1,0,0,-0.0006829999999999892,-0.0011830000000000451,0.000500000000000056,0.16129032258066364,4379,-30.0,0,1,0
broad_v3,4382,2002-10-01 00:00:00,0.9876,2002-09-30 16:00:00,2002-09-30 20:00:00,2002-10-01 00:00:00,3,EURUSD,0.9866,0.9901,0.9863,0.9879,1788,1.013883,1.113103,1.38532,67.266663,0,1.224532,-0.230769,0.131592,0.363542,0.051119,0.334482,1.128257,0.0,0.386768,0,1,13,0.0,0.9878,0.9889,0.9856,0.9876,1350,1.013579,0.997752,1.554927,66.322543,0,0.947269,-10.0,-0.020251,0.361544,0.068854,0.131592,1.224532,-0.010122,-0.070972,0,1,14,0.0,0.9876,0.9882,0.9857,0.9878,1200,1.013615,0.943437,1.658119,66.658517,0,0.845904,-9.5,0.020247,0.353729,0.086252,-0.020251,0.947269,0.0,0.010146,0,1,15,0.0,close_above_ubb,1.0,1,1,1,0,0,-0.001534999999999953,-0.003734999999999933,0.0021999999999999797,0.5789473684210434,4383,0.0,0,1,0
broad_v3,4399,2002-10-03 20:00:00,0.9876,2002-10-03 12:00:00,2002-10-03 16:00:00,2002-10-03 20:00:00,2,EURUSD,0.9875,0.9912,0.987,0.9891,1800,1.005701,0.863613,0.903838,65.884708,0,1.198642,-0.3125,0.161763,0.318719,0.154181,0.121494,1.162335,-0.020249,0.10142,0,0,30,0.0,0.9891,0.9902,0.9857,0.9877,1757,1.004108,0.685905,0.891908,60.174283,0,1.166667,-1.428571,-0.141743,0.328916,0.160119,0.161763,1.198642,0.0,-0.131712,0,0,31,0.0,0.9876,0.9895,0.986,0.988,1350,1.004419,0.708466,0.907209,60.955235,0,0.906284,-4.0,0.040486,0.330633,0.176569,-0.141743,1.166667,-0.010125,0.030435,0,0,32,0.0,high_touch_ubb,0.8,0,1,0,0,1,0.001214999999999966,-0.0008850000000000247,0.0020999999999999908,0.5,4400,0.0,0,1,0
broad_v3,4426,2002-10-10 04:00:00,0.9894,2002-10-09 20:00:00,2002-10-10 00:00:00,2002-10-10 04:00:00,3,EURUSD,0.988,0.9915,0.9877,0.9897,1535,1.012996,1.176233,1.271166,66.87439,0,1.085304,-0.176471,0.171769,0.342099,0.238254,0.536329,1.478379,-0.020239,0.508802,0,1,19,0.0,0.9895,0.9915,0.9889,0.9893,1107,1.014614,1.032197,1.445019,65.635083,0,0.786892,-2.0,-0.020216,0.336564,0.250329,0.171769,1.085304,-0.020208,0.121494,0,0,20,0.0,0.9894,0.9898,0.9884,0.9895,1238,1.014268,0.966878,1.579832,65.974612,0,0.844648,-10.0,0.010106,0.322567,0.257554,-0.020216,0.786892,0.010108,-0.050561,0,0,21,0.0,close_above_ubb,1.0,1,1,1,0,0,-0.0021980000000000333,-0.003998000000000057,0.0018000000000000238,0.47368421052631887,4427,-30.0,0,1,0
broad_v3,4429,2002-10-10 16:00:00,0.9868,2002-10-10 08:00:00,2002-10-10 12:00:00,2002-10-10 16:00:00,1,EURUSD,0.989,0.9931,0.9875,0.9927,2023,1.013705,1.053358,1.791605,70.924481,0,1.318259,-0.405405,0.372721,0.338855,0.263977,0.010106,0.844648,-0.050531,-0.091056,0,0,22,0.0,0.992,0.9928,0.986,0.9867,2396,1.011613,0.691619,1.767208,54.820891,0,1.500501,-0.132075,-0.537144,0.365791,0.266038,0.372721,1.318259,-0.070515,-0.151899,0,0,23,0.0,0.9868,0.9888,0.9848,0.9872,1941,1.009913,0.698988,1.754722,55.7231,0,1.206489,-5.0,0.040519,0.368433,0.261092,-0.537144,1.500501,0.010135,-0.121704,1,0,24,0.0,close_above_ubb,1.0,1,1,1,0,0,-0.0009400000000000519,-0.0013400000000000079,0.00039999999999995595,0.07142857142856435,4430,10.0,0,1,1
broad_v3,4481,2002-10-23 00:00:00,0.9777,2002-10-22 16:00:00,2002-10-22 20:00:00,2002-10-23 00:00:00,3,EURUSD,0.9773,0.98,0.9766,0.9798,1788,1.007989,1.22365,0.918577,61.452667,0,1.269616,-0.28,0.255154,0.323595,-0.020719,0.173984,1.33338,0.020469,0.256647,0,3,17,0.0,0.9796,0.9803,0.9775,0.9777,1267,1.008811,0.928042,0.966957,54.624666,0,0.921254,-0.105263,-0.194334,0.321583,-0.035389,0.255154,1.269616,-0.020412,0.092156,0,2,18,0.0,0.9777,0.9787,0.9763,0.9771,1020,1.007316,0.827838,0.978686,52.818911,0,0.75,-1.333333,-0.061406,0.316341,-0.052707,-0.194334,0.921254,0.0,-0.122762,0,1,19,0.0,close_above_ubb,1.0,1,1,1,0,0,-0.0020000000000000018,-0.0021999999999999797,0.00019999999999997797,0.058823529411758946,4484,0.0,0,1,0
broad_v3,4482,2002-10-23 04:00:00,0.9769,2002-10-22 20:00:00,2002-10-23 00:00:00,2002-10-23 04:00:00,3,EURUSD,0.9796,0.9803,0.9775,0.9777,1267,1.008811,0.928042,0.966957,54.624666,0,0.921254,-0.105263,-0.194334,0.321583,-0.035389,0.255154,1.269616,-0.020412,0.092156,0,2,18,0.0,0.9777,0.9787,0.9763,0.9771,1020,1.007316,0.827838,0.978686,52.818911,0,0.75,-1.333333,-0.061406,0.316341,-0.052707,-0.194334,0.921254,0.0,-0.122762,0,1,19,0.0,0.9769,0.9784,0.9764,0.9778,1048,1.007297,0.857077,1.014691,54.700376,0,0.777102,-0.555556,0.092043,0.308145,-0.069544,-0.061406,0.75,-0.020469,0.010243,0,0,20,0.0,high_touch_ubb,0.8,0,1,0,0,1,0.0006770000000000387,-0.001922999999999897,0.0006999999999999229,0.24999999999998018,4483,-30.0,0,1,0
broad_v3,4485,2002-10-23 16:00:00,0.9767,2002-10-23 08:00:00,2002-10-23 12:00:00,2002-10-23 16:00:00,1,EURUSD,0.9779,0.9801,0.9762,0.9789,1715,1.007047,0.910155,1.074451,57.564161,0,1.245914,-1.7,0.102155,0.31427,-0.085096,0.092043,0.777102,0.010227,-0.020483,0,0,21,0.0,0.979,0.9795,0.9763,0.9769,1756,1.006807,0.697645,1.058773,51.223468,0,1.27723,-0.285714,-0.214966,0.315817,-0.097707,0.102155,1.245914,0.010216,0.010244,0,0,22,0.0,0.9767,0.9779,0.9747,0.9771,1664,1.004945,0.696459,1.059712,51.795287,0,1.220076,-5.0,0.040937,0.316592,-0.114164,-0.214966,1.27723,-0.020473,-0.163884,0,0,23,0.0,high_touch_ubb,0.8,0,1,0,0,1,0.0009409999999999696,-0.0002590000000000092,0.0011999999999999789,0.3076923076923011,4486,10.0,0,1,1
broad_v3,4507,2002-10-29 04:00:00,0.9832,2002-10-28 20:00:00,2002-10-29 00:00:00,2002-10-29 04:00:00,3,EURUSD,0.9834,0.9851,0.983,0.9846,1298,1.012236,1.179021,1.170676,68.721558,0,0.94942,-0.333333,0.121877,0.314486,-0.425909,0.854179,1.416146,0.0,0.841198,0,1,3,0.0,0.9847,0.9852,0.9831,0.9833,1333,1.012697,0.982297,1.304966,64.488268,0,0.971858,-0.142857,-0.142378,0.307663,-0.418489,0.121877,0.94942,0.010156,0.010173,0,1,4,0.0,0.9832,0.9844,0.9828,0.9838,1310,1.012527,0.948842,1.418718,65.371808,0,0.950136,-0.666667,0.060988,0.297159,-0.407146,-0.142378,0.971858,-0.01017,-0.030516,0,1,5,0.0,close_above_ubb,1.0,1,1,1,0,0,-0.002047000000000021,-0.002546999999999966,0.0004999999999999449,0.2380952380952129,4510,0.0,0,1,0
broad_v3,4512,2002-10-30 00:00:00,0.9829,2002-10-29 16:00:00,2002-10-29 20:00:00,2002-10-30 00:00:00,3,EURUSD,0.9825,0.9868,0.9805,0.9851,1966,1.009276,0.904844,1.536534,65.639619,0,1.383143,-0.769231,0.263933,0.32258,-0.354786,-0.081433,1.202599,0.010179,-0.091706,0,1,8,0.0,0.9847,0.986,0.9825,0.983,1292,1.010872,0.740082,1.526757,59.051022,0,0.924541,-0.294118,-0.17294,0.325611,-0.336521,0.263933,1.383143,-0.040605,0.203978,0,1,9,0.0,0.9829,0.9835,0.9815,0.9819,1091,1.009688,0.65254,1.535849,55.886612,0,0.790666,-0.4,-0.101843,0.317241,-0.321672,-0.17294,0.924541,-0.010173,-0.101781,0,1,10,0.0,high_touch_ubb,0.8,0,1,0,0,1,0.001431000000000071,-0.0002689999999999637,0.0017000000000000348,0.26984126984127654,4518,-30.0,0,1,0
broad_v3,4525,2002-11-01 04:00:00,0.9896,2002-10-31 20:00:00,2002-11-01 00:00:00,2002-11-01 04:00:00,3,EURUSD,0.9896,0.9912,0.988,0.9903,1596,1.008231,1.077321,0.97711,71.035939,0,1.054858,-2.285714,0.070686,0.294834,-0.125417,0.282914,1.267703,-0.010104,0.233337,0,0,21,0.0,0.9904,0.9915,0.9895,0.9897,1415,1.009864,0.944044,1.06079,68.528526,0,0.952445,-0.285714,-0.070729,0.288375,-0.102758,0.070686,1.054858,0.010098,0.151822,0,0,22,0.0,0.9896,0.9909,0.9888,0.9902,1265,1.009326,0.928061,1.152244,69.494853,0,0.852426,-1.333333,0.060594,0.28279,-0.076803,-0.070729,0.952445,-0.010104,-0.070743,0,0,23,0.0,close_above_ubb,1.0,1,1,1,0,0,-0.0007439999999999669,-0.0016439999999999788,0.0009000000000000119,0.28125000000000544,4527,-30.0,0,1,0
broad_v3,4529,2002-11-01 20:00:00,0.9972,2002-11-01 12:00:00,2002-11-01 16:00:00,2002-11-01 20:00:00,2,EURUSD,0.9909,0.9986,0.9903,0.9976,2021,1.012054,1.208568,1.601724,79.983255,0,1.312423,-0.089552,0.671612,0.315416,-0.018795,0.050464,1.156646,0.010093,0.090964,0,0,25,0.0,0.9974,1.0006,0.9958,0.9973,2020,1.018243,1.060847,1.847007,78.793593,0,1.299244,-15.0,-0.010027,0.327353,0.009325,0.671612,1.312423,-0.020048,0.555387,0,0,26,0.0,0.9972,0.9981,0.995,0.9965,1284,1.017321,0.948503,1.9683,75.565815,0,0.837137,-2.142857,-0.070246,0.326435,0.032062,-0.010027,1.299244,-0.010027,-0.080337,0,0,27,0.0,close_above_ubb,1.0,1,1,1,0,0,-0.003295000000000048,-0.004295000000000049,0.0010000000000000009,0.12048192771084225,4530,10.0,0,1,1
broad_v3,4530,2002-11-02 00:00:00,0.9965,2002-11-01 16:00:00,2002-11-01 20:00:00,2002-11-02 00:00:00,3,EURUSD,0.9974,1.0006,0.9958,0.9973,2020,1.018243,1.060847,1.847007,78.793593,0,1.299244,-15.0,-0.010027,0.327353,0.009325,0.671612,1.312423,-0.020048,0.555387,0,0,26,0.0,0.9972,0.9981,0.995,0.9965,1284,1.017321,0.948503,1.9683,75.565815,0,0.837137,-2.142857,-0.070246,0.326435,0.032062,-0.010027,1.299244,-0.010027,-0.080337,0,0,27,0.0,0.9965,0.9974,0.996,0.9966,112,1.018409,0.897976,2.096142,75.699819,0,0.077718,-5.0,0.010034,0.313122,0.061158,-0.070246,0.837137,0.0,0.100503,0,0,28,0.0,close_above_ubb,1.0,1,1,1,0,0,-0.0011089999999999156,-0.004408999999999885,0.0031999999999999806,0.6666666666666744,4534,10.0,0,1,1
broad_v3,4542,2002-11-05 20:00:00,1.0001,2002-11-05 12:00:00,2002-11-05 16:00:00,2002-11-05 20:00:00,2,EURUSD,1.0021,1.0043,1.0009,1.0027,2006,1.014096,0.958938,1.646501,79.406209,0,1.384212,-2.0,0.059838,0.312141,0.410691,0.309567,1.240728,0.069902,0.401244,0,0,38,0.0,1.0026,1.003,0.9987,1.0002,1782,1.010506,0.789225,1.51203,68.656161,0,1.223901,-0.625,-0.239952,0.321278,0.45231,0.059838,1.384212,-0.009973,-0.219802,0,0,39,0.0,1.0001,1.0007,0.9987,1.0,1232,1.009622,0.753558,1.440816,67.864619,0,0.866629,-13.0,-0.01,0.312675,0.48645,-0.239952,1.223901,-0.009998,0.0,0,0,40,0.0,high_touch_ubb,0.8,0,1,1,0,1,0.0006730000000001457,-0.0009269999999999001,0.0016000000000000458,0.47058823529412147,4544,10.0,0,1,1
broad_v3,4552,2002-11-07 12:00:00,1.0013,2002-11-07 04:00:00,2002-11-07 08:00:00,2002-11-07 12:00:00,1,EURUSD,1.0045,1.006,1.0041,1.0051,1260,1.011316,1.020393,1.200462,71.864521,0,0.866069,-0.666667,0.059696,0.341854,0.770222,0.099572,1.105585,0.019914,0.099691,0,0,48,0.0,1.0048,1.006,1.0007,1.0014,1914,1.007703,0.692399,1.206936,59.936971,0,1.263075,-0.205882,-0.339525,0.356413,0.814809,0.059696,0.866069,-0.029848,-0.338612,0,0,49,0.0,1.0013,1.004,0.9989,1.0024,2099,1.005557,0.749143,1.204849,61.783153,0,1.338179,-2.181818,0.109737,0.366966,0.85844,-0.339525,1.263075,-0.009986,-0.179874,0,0,50,0.0,close_above_ubb,1.0,1,1,1,0,0,-0.00024500000000005073,-0.0011449999999999516,0.0008999999999999009,0.4736842105262604,4553,10.0,0,1,1
broad_v3,4556,2002-11-08 04:00:00,1.0087,2002-11-07 20:00:00,2002-11-08 00:00:00,2002-11-08 04:00:00,3,EURUSD,1.0091,1.0101,1.0076,1.0094,1326,1.014713,1.054646,1.554751,71.676447,0,0.844452,-5.0,0.029721,0.386449,0.941847,0.66409,1.323867,0.019824,0.588999,0,0,52,0.0,1.0094,1.0101,1.0075,1.0085,1237,1.01431,0.936926,1.621568,69.026506,0,0.794273,-1.111111,-0.089241,0.377581,0.976896,0.029721,0.844452,0.0,-0.009925,0,0,53,0.0,1.0087,1.0094,1.0075,1.0077,1174,1.014132,0.84562,1.680769,66.667097,0,0.753917,-0.2,-0.099236,0.364357,1.01305,-0.089241,0.794273,0.019831,0.0,0,0,54,0.0,close_above_ubb,1.0,1,1,1,0,0,-0.0008500000000000174,-0.0015499999999999403,0.0006999999999999229,0.27999999999997516,4557,-30.0,0,1,0
broad_v3,4557,2002-11-08 08:00:00,1.0076,2002-11-08 00:00:00,2002-11-08 04:00:00,2002-11-08 08:00:00,1,EURUSD,1.0094,1.0101,1.0075,1.0085,1237,1.01431,0.936926,1.621568,69.026506,0,0.794273,-1.111111,-0.089241,0.377581,0.976896,0.029721,0.844452,0.0,-0.009925,0,0,53,0.0,1.0087,1.0094,1.0075,1.0077,1174,1.014132,0.84562,1.680769,66.667097,0,0.753917,-0.2,-0.099236,0.364357,1.01305,-0.089241,0.794273,0.019831,0.0,0,0,54,0.0,1.0076,1.0119,1.0073,1.01,1724,1.013785,0.922003,1.773999,69.857126,0,1.08945,-0.125,0.237624,0.370093,1.04901,-0.099236,0.753917,-0.009924,-0.019851,0,0,55,0.0,high_touch_ubb,0.8,0,1,0,0,1,0.001024000000000136,-0.0005759999999999099,0.0006999999999999229,0.26923076923074624,4557,-30.0,0,1,0
broad_v3,4559,2002-11-08 16:00:00,1.009,2002-11-08 08:00:00,2002-11-08 12:00:00,2002-11-08 16:00:00,1,EURUSD,1.0076,1.0119,1.0073,1.01,1724,1.013785,0.922003,1.773999,69.857126,0,1.08945,-0.125,0.237624,0.370093,1.04901,-0.099236,0.753917,-0.009924,-0.019851,0,0,55,0.0,1.0101,1.0131,1.0086,1.009,1878,1.014763,0.827906,1.815142,66.861059,0,1.160334,-0.363636,-0.109019,0.375854,1.086472,0.237624,1.08945,0.009901,0.129058,0,0,56,0.0,1.009,1.0154,1.0086,1.013,1857,1.015131,0.967467,2.001472,72.028758,0,1.144389,-0.1,0.394867,0.395578,1.127591,-0.109019,1.160334,0.0,0.0,0,0,57,0.0,high_touch_ubb,0.8,0,1,0,0,1,0.001387000000000027,-0.0005129999999999857,0.0019000000000000128,0.41304347826087795,4559,-30.0,0,1,0
broad_v3,4595,2002-11-18 08:00:00,1.0096,2002-11-18 00:00:00,2002-11-18 04:00:00,2002-11-18 08:00:00,1,EURUSD,1.0102,1.0123,1.0092,1.0095,999,1.006913,0.731117,0.981596,57.107763,0,0.662313,-0.428571,-0.069341,0.340318,1.811243,0.019806,0.094731,0.039612,-0.029718,0,12,3,0.0,1.0096,1.0103,1.0082,1.0094,1344,1.005732,0.745935,0.924568,56.738664,0,0.892016,-6.0,-0.019814,0.330901,1.822865,-0.069341,0.662313,0.009906,-0.099088,0,12,4,0.0,1.0096,1.0113,1.0078,1.0094,1812,1.005104,0.777915,0.857571,56.738664,0,1.176012,-8.0,-0.019814,0.332032,1.838023,-0.019814,0.892016,0.019814,-0.039675,0,12,5,0.0,high_touch_ubb,0.8,0,1,0,0,1,0.002657999999999827,-0.0001420000000000865,0.0020999999999999908,0.6774193548387328,4596,0.0,0,1,0
broad_v3,4603,2002-11-19 16:00:00,1.0113,2002-11-19 08:00:00,2002-11-19 12:00:00,2002-11-19 16:00:00,1,EURUSD,1.0098,1.0133,1.0082,1.0123,1849,1.005696,0.978031,0.995601,64.245086,0,1.227756,-0.64,0.246962,0.324286,1.863133,0.108943,0.697557,0.009904,-0.029747,0,8,11,0.0,1.0122,1.0143,1.0101,1.0113,1791,1.007648,0.84015,1.047342,60.04385,0,1.192291,-1.333333,-0.088994,0.331086,1.870315,0.246962,1.227756,-0.009878,0.188455,0,7,12,0.0,1.0113,1.0131,1.003,1.005,1902,1.000749,0.255351,1.068892,41.59105,0,1.264375,-0.31746,-0.626866,0.381148,1.862537,-0.088994,1.192291,0.0,-0.702901,0,7,13,0.0,high_touch_ubb,0.8,0,1,1,0,1,0.000220000000000109,-0.0007800000000000029,0.001000000000000112,0.19607843137256695,4603,40.0,1,0,1
broad_v3,4604,2002-11-19 20:00:00,1.0049,2002-11-19 12:00:00,2002-11-19 16:00:00,2002-11-19 20:00:00,2,EURUSD,1.0122,1.0143,1.0101,1.0113,1791,1.007648,0.84015,1.047342,60.04385,0,1.192291,-1.333333,-0.088994,0.331086,1.870315,0.246962,1.227756,-0.009878,0.188455,0,7,12,0.0,1.0113,1.0131,1.003,1.005,1902,1.000749,0.255351,1.068892,41.59105,0,1.264375,-0.31746,-0.626866,0.381148,1.862537,-0.088994,1.192291,0.0,-0.702901,0,7,13,0.0,1.0049,1.0054,1.0007,1.0038,1471,0.998594,0.154106,1.088888,39.124617,0,0.994961,-2.818182,-0.109584,0.38779,1.841004,-0.626866,1.264375,-0.00995,-0.229312,0,7,0,0.0,high_touch_ubb,0.8,0,1,0,0,1,0.001686999999999994,-0.0013129999999998976,0.0020999999999999908,0.5,4604,40.0,1,0,1
broad_v3,4648,2002-11-29 00:00:00,0.9939,2002-11-28 16:00:00,2002-11-28 20:00:00,2002-11-29 00:00:00,3,EURUSD,0.9931,0.9962,0.9927,0.994,1670,1.003159,0.912253,0.489052,49.902723,0,1.099335,-0.444444,0.090543,0.305866,0.537425,0.080548,1.218897,-0.010068,0.131128,0,4,6,0.0,0.9941,0.995,0.9936,0.9939,719,1.00409,0.849983,0.51552,49.540811,0,0.49255,-1.5,-0.020123,0.294109,0.502918,0.090543,1.099335,0.01006,0.090662,0,3,7,0.0,0.9939,0.995,0.9924,0.9937,1051,1.002909,0.796378,0.528821,48.778864,0,0.737311,-6.5,-0.020127,0.291845,0.465835,-0.020123,0.49255,0.0,-0.120773,0,2,8,0.0,high_touch_ubb,0.8,0,1,0,0,1,0.00042600000000003746,-0.0017739999999999423,0.0021999999999999797,0.6285714285714322,4649,0.0,0,1,0
broad_v3,4649,2002-11-29 04:00:00,0.9933,2002-11-28 20:00:00,2002-11-29 00:00:00,2002-11-29 04:00:00,3,EURUSD,0.9941,0.995,0.9936,0.9939,719,1.00409,0.849983,0.51552,49.540811,0,0.49255,-1.5,-0.020123,0.294109,0.502918,0.090543,1.099335,0.01006,0.090662,0,3,7,0.0,0.9939,0.995,0.9924,0.9937,1051,1.002909,0.796378,0.528821,48.778864,0,0.737311,-6.5,-0.020127,0.291845,0.465835,-0.020123,0.49255,0.0,-0.120773,0,2,8,0.0,0.9933,0.9945,0.9926,0.9937,1024,1.003117,0.772225,0.546076,48.778864,0,0.724315,-1.75,0.040254,0.284656,0.428751,-0.020127,0.737311,-0.040254,0.020153,0,1,9,0.0,high_touch_ubb,0.8,0,1,0,0,1,0.0007669999999999622,-0.0003330000000000277,0.0009000000000000119,0.6428571428571712,4652,0.0,0,1,0
