timestamp,pair,open,high,low,close,volume,lower_band,middle_band,upper_band,bb_touch_strength,bb_position,bb_width_pct,rsi_value,rsi_divergence,volume_ratio,candle_rejection,candle_body_pct,atr_pct,trend_strength,prev_candle_body_pct,prev_volume_ratio,gap_from_prev_close,price_momentum,prev_was_selloff,previous_touches,time_since_last_touch,support_distance_pct,session,ret,dist_bb_upper,bb_upper_touch,bb_mid_rejection,rsi_slope,rsi_overbought,body_size,upper_wick,lower_wick,wick_ratio,close_pos_in_candle,upper_rejection,lower_high,atr_norm,ema_50,ema_50_slope,price_below_ema50,candle_vs_bb,body_vs_bb,close_lag1,close_lag2,close_lag3,open_lag1,open_lag2,open_lag3,high_lag1,high_lag2,high_lag3,low_lag1,low_lag2,low_lag3,volume_lag1,volume_lag2,volume_lag3,ret_lag1,ret_lag2,ret_lag3,bb_position_lag1,bb_position_lag2,bb_position_lag3,bb_width_pct_lag1,bb_width_pct_lag2,bb_width_pct_lag3,dist_bb_upper_lag1,dist_bb_upper_lag2,dist_bb_upper_lag3,bb_upper_touch_lag1,bb_upper_touch_lag2,bb_upper_touch_lag3,bb_mid_rejection_lag1,bb_mid_rejection_lag2,bb_mid_rejection_lag3,rsi_value_lag1,rsi_value_lag2,rsi_value_lag3,rsi_slope_lag1,rsi_slope_lag2,rsi_slope_lag3,rsi_overbought_lag1,rsi_overbought_lag2,rsi_overbought_lag3,body_size_lag1,body_size_lag2,body_size_lag3,upper_wick_lag1,upper_wick_lag2,upper_wick_lag3,lower_wick_lag1,lower_wick_lag2,lower_wick_lag3,wick_ratio_lag1,wick_ratio_lag2,wick_ratio_lag3,close_pos_in_candle_lag1,close_pos_in_candle_lag2,close_pos_in_candle_lag3,upper_rejection_lag1,upper_rejection_lag2,upper_rejection_lag3,lower_high_lag1,lower_high_lag2,lower_high_lag3,atr_norm_lag1,atr_norm_lag2,atr_norm_lag3,ema_50_slope_lag1,ema_50_slope_lag2,ema_50_slope_lag3,price_below_ema50_lag1,price_below_ema50_lag2,price_below_ema50_lag3,candle_vs_bb_lag1,candle_vs_bb_lag2,candle_vs_bb_lag3,body_vs_bb_lag1,body_vs_bb_lag2,body_vs_bb_lag3,RSI_slope_3,price_slope_3,upper_rejection_score,reversal_signal,prediction_probability,prediction_binary,signal_strength,model_prediction,model_confidence,signal_strength_value,model_signal_raw,model_signal
2024.06.17 08:00:00,GBPUSD,1.26834,1.26843,1.26609,1.26744,25109,1.26437,1.274938,1.285505,1.001361,0.145273,1.657804,33.633657,0,1.147887,-1.5,-0.071009,0.221747,0.631261,-0.006307,0.67149,0.0,-0.12385,0,2,4,14.788866,1,-0.000709589,0.018065,0,0,-1.633601,0,0.0009,9e-05,0.00135,0.1,0.576923077,0,1,0.00221747,1.274192363,-0.000275607,1,0.11071682,0.042583392,1.26834,1.26842,1.26866,1.26842,1.26812,1.26862,1.2687,1.26885,1.26926,1.26766,1.26713,1.26784,13988,8708,10906,-6.31e-05,-0.000189176,2.36e-05,0.156332,0.128529,0.109889,1.572936,1.496785,1.4217,0.016923,0.016638,0.016144,0,0,0,0,0,0,35.267258,35.409213,35.810753,-0.141955,-0.40154,0.0846,0,0,0,8e-05,0.0003,4e-05,0.00028,0.00043,0.0006,0.00068,0.00099,0.00078,3.5,1.433333333,15.0,0.653846154,0.75,0.577464789,0,0,0,1,1,1,0.00224443,0.00235386,0.00243016,-0.000250121,-0.000257065,-0.000257761,1,1,1,0.051847051,0.09009009,0.078292992,0.003988235,0.015713388,0.002205436,-0.543495,-0.00032,0.0,0,0.636716899,1,Moderate,1,0.5241460188704534,,0,0
2024.06.18 00:00:00,GBPUSD,1.26995,1.27151,1.26976,1.27098,5707,1.26388,1.272843,1.281805,1.004653,0.3961,1.408334,46.037137,0,0.269204,-0.184466,0.08104,0.20677,0.542935,0.065333,0.45671,-0.036209,0.018905,0,2,8,15.0262,3,0.000448674,0.010825,0,0,1.680031,0,0.00103,0.00053,0.00019,0.514563107,0.697142857,0,0,0.0020677,1.273495971,-0.000102693,1,0.09762901,0.057461646,1.27041,1.26958,1.26669,1.26958,1.2667,1.26743,1.27095,1.26981,1.2678,1.26952,1.26641,1.26589,10285,28010,27223,0.00065376,0.002281537,-0.000591744,0.348374,0.293599,0.146726,1.611868,1.781868,1.751268,0.013376,0.016039,0.019046,0,0,0,0,0,0,44.357106,41.911827,32.291315,2.445279,9.620512,-1.342342,0,0,0,0.00083,0.00288,0.00074,0.00054,0.00023,0.00037,6e-05,0.00029,0.0008,0.65060241,0.079861111,0.5,0.622377622,0.932352941,0.418848168,0,0,0,0,0,1,0.00212179,0.00219985,0.002168,-0.00013015,-0.000169339,-0.00029421,1,1,1,0.069664345,0.149746752,0.085569643,0.04043455,0.126844307,0.033152637,12.065791,0.00372,0.0,0,0.645932726,1,Weak,0,0.351082097191807,1.0,0,0
2024.06.18 04:00:00,GBPUSD,1.27098,1.27112,1.26927,1.26942,11937,1.263842,1.272324,1.280806,1.004295,0.328818,1.333342,42.275072,0,0.590724,-0.096154,-0.122891,0.202646,0.522487,0.08104,0.269204,0.0,-0.03859,0,2,9,14.921775,3,-0.001227399,0.011386,0,0,-3.762065,0,0.00156,0.00014,0.00015,0.08974359,0.081081081,0,1,0.00202646,1.273336129,-0.000159842,1,0.109054468,0.091959444,1.27098,1.27041,1.26958,1.26995,1.26958,1.2667,1.27151,1.27095,1.26981,1.26976,1.26952,1.26641,5707,10285,28010,0.000448674,0.00065376,0.002281537,0.3961,0.348374,0.293599,1.408334,1.611868,1.781868,0.010825,0.013376,0.016039,0,0,0,0,0,0,46.037137,44.357106,41.911827,1.680031,2.445279,9.620512,0,0,0,0.00103,0.00083,0.00288,0.00053,0.00054,0.00023,0.00019,6e-05,0.00029,0.514563107,0.65060241,0.079861111,0.697142857,0.622377622,0.932352941,0,0,0,0,0,0,0.0020677,0.00212179,0.00219985,-0.000102693,-0.00013015,-0.000169339,1,1,1,0.09762901,0.069664345,0.149746752,0.057461646,0.04043455,0.126844307,4.12531,0.0014,0.0,0,0.55815614,1,Strong,1,0.741757459853886,3.0,0,0
2024.06.18 16:00:00,GBPUSD,1.26913,1.27208,1.26855,1.27019,22244,1.264387,1.27082,1.277253,1.003293,0.451036,1.012459,46.031156,1,1.043499,-0.54717,0.083452,0.209379,0.453834,0.08825,1.299167,0.000788,0.13182,0,2,12,14.97335,1,0.000843104,0.007063,0,1,3.293969,0,0.00106,0.00189,0.00058,1.783018868,0.464589235,1,0,0.00209379,1.272861089,-0.000109024,1,0.274366547,0.082387688,1.26912,1.26801,1.26942,1.268,1.26941,1.27098,1.26943,1.27018,1.27112,1.26688,1.26728,1.26927,27989,26572,11937,0.000875387,-0.001110743,-0.001227399,0.355044,0.266374,0.328818,1.185133,1.25861,1.333342,0.009717,0.011743,0.011386,0,0,0,0,0,0,42.737187,39.160188,42.275072,3.576999,-3.114884,-3.762065,0,0,0,0.00112,0.0014,0.00156,0.00031,0.00077,0.00014,0.00112,0.00073,0.00015,0.276785714,0.55,0.08974359,0.878431373,0.251724138,0.081081081,0,0,0,1,1,1,0.0020428,0.00204717,0.00202646,-0.000157147,-0.000208868,-0.000159842,1,1,1,0.169255277,0.181170738,0.109054468,0.074339573,0.087461735,0.091959444,0.462115,-0.0003,0.0,0,0.771824517,1,Very Weak,0,0.09431803965516011,,0,0
2024.06.18 20:00:00,GBPUSD,1.27018,1.27103,1.2698,1.27082,10433,1.265038,1.270439,1.275839,1.003764,0.535323,0.85012,47.930365,0,0.512809,-0.59375,0.050361,0.201241,0.434924,0.083452,1.043499,-0.000787,0.098538,0,2,13,15.015502,2,0.000495989,0.005019,0,0,1.899209,0,0.00064,0.00021,0.00038,0.328125,0.829268293,0,1,0.00201241,1.272781047,-8e-05,1,0.113878345,0.059253773,1.27019,1.26912,1.26801,1.26913,1.268,1.26941,1.27208,1.26943,1.27018,1.26855,1.26688,1.26728,22244,27989,26572,0.000843104,0.000875387,-0.001110743,0.451036,0.355044,0.266374,1.012459,1.185133,1.25861,0.007063,0.009717,0.011743,0,0,0,1,0,0,46.031156,42.737187,39.160188,3.293969,3.576999,-3.114884,0,0,0,0.00106,0.00112,0.0014,0.00189,0.00031,0.00077,0.00058,0.00112,0.00073,1.783018868,0.276785714,0.55,0.464589235,0.878431373,0.251724138,1,0,0,0,1,1,0.00209379,0.0020428,0.00204717,-0.000109024,-0.000157147,-0.000208868,1,1,1,0.274366547,0.169255277,0.181170738,0.082387688,0.074339573,0.087461735,6.870968,0.00218,0.0,0,0.831840407,1,Very Weak,0,0.2992958016037339,,0,0
2024.06.19 00:00:00,GBPUSD,1.26981,1.27119,1.26971,1.2704,4403,1.265169,1.270231,1.275294,1.003589,0.516643,0.79705,46.749235,0,0.239881,-0.169492,0.046442,0.195249,0.415983,0.050361,0.512809,-0.079476,-0.007088,0,2,14,14.987406,3,-0.000330495,0.004894,0,0,-1.18113,0,0.00059,0.00079,0.0001,1.338983051,0.466216216,1,0,0.00195249,1.272687672,-9.34e-05,1,0.14617284,0.058271605,1.27082,1.27019,1.26912,1.27018,1.26913,1.268,1.27103,1.27208,1.26943,1.2698,1.26855,1.26688,10433,22244,27989,0.000495989,0.000843104,0.000875387,0.535323,0.451036,0.355044,0.85012,1.012459,1.185133,0.005019,0.007063,0.009717,0,0,0,0,1,0,47.930365,46.031156,42.737187,1.899209,3.293969,3.576999,0,0,0,0.00064,0.00106,0.00112,0.00021,0.00189,0.00031,0.00038,0.00058,0.00112,0.328125,1.783018868,0.276785714,0.829268293,0.464589235,0.878431373,0,1,0,1,0,1,0.00201241,0.00209379,0.0020428,-8e-05,-0.000109024,-0.000157147,1,1,1,0.113878345,0.274366547,0.169255277,0.059253773,0.082387688,0.074339573,5.193178,0.0017,0.0,0,0.551120771,1,Very Weak,0,0.29073641081489254,,0,0
2024.06.19 04:00:00,GBPUSD,1.2704,1.27135,1.27033,1.2706,8075,1.265711,1.269946,1.274181,1.00365,0.577209,0.666995,47.41378,0,0.454941,-0.35,0.015741,0.187009,0.395774,0.046442,0.239881,0.0,0.04883,0,2,15,15.000787,3,0.000157431,0.003581,0,0,0.664545,0,0.0002,0.00075,7e-05,3.75,0.264705882,1,0,0.00187009,1.272605803,-8.19e-05,1,0.12042503,0.023612751,1.2704,1.27082,1.27019,1.26981,1.27018,1.26913,1.27119,1.27103,1.27208,1.26971,1.2698,1.26855,4403,10433,22244,-0.000330495,0.000495989,0.000843104,0.516643,0.535323,0.451036,0.79705,0.85012,1.012459,0.004894,0.005019,0.007063,0,0,0,0,0,1,46.749235,47.930365,46.031156,-1.18113,1.899209,3.293969,0,0,0,0.00059,0.00064,0.00106,0.00079,0.00021,0.00189,0.0001,0.00038,0.00058,1.338983051,0.328125,1.783018868,0.466216216,0.829268293,0.464589235,1,0,1,0,1,0,0.00195249,0.00201241,0.00209379,-9.34e-05,-8e-05,-0.000109024,1,1,1,0.14617284,0.113878345,0.274366547,0.058271605,0.059253773,0.082387688,0.718079,0.00021,0.0,0,0.640772806,1,Very Weak,0,0.10569690075514532,,0,0
2024.06.19 08:00:00,GBPUSD,1.2706,1.27328,1.27001,1.27325,16063,1.266005,1.269855,1.273704,1.003163,0.941079,0.606225,55.362525,0,0.878883,-0.222642,0.208129,0.191634,0.378755,0.015741,0.454941,0.0,-0.02519,0,2,16,15.177695,1,0.002085629,0.000454,0,0,7.948745,0,0.00265,3e-05,0.00059,0.011320755,0.990825688,0,0,0.00191634,1.272631065,2.53e-05,0,0.424730484,0.344200546,1.2706,1.2704,1.27082,1.2704,1.26981,1.27018,1.27135,1.27119,1.27103,1.27033,1.26971,1.2698,8075,4403,10433,0.000157431,-0.000330495,0.000495989,0.577209,0.516643,0.535323,0.666995,0.79705,0.85012,0.003581,0.004894,0.005019,0,0,0,0,0,0,47.41378,46.749235,47.930365,0.664545,-1.18113,1.899209,0,0,0,0.0002,0.00059,0.00064,0.00075,0.00079,0.00021,7e-05,0.0001,0.00038,3.75,1.338983051,0.328125,0.264705882,0.466216216,0.829268293,1,1,0,0,0,1,0.00187009,0.00195249,0.00201241,-8.19e-05,-9.34e-05,-8e-05,1,1,1,0.12042503,0.14617284,0.113878345,0.023612751,0.058271605,0.059253773,-0.516585,-0.00022,0.0,0,0.56694741,1,Very Weak,0,0.024009295500674984,,0,0
2024.06.20 00:00:00,GBPUSD,1.27127,1.27233,1.27082,1.27156,4801,1.266618,1.269991,1.273364,1.003318,0.732572,0.531208,49.870439,0,0.330894,-1.551724,0.022807,0.174821,0.328809,-0.011793,0.147928,-0.049532,-0.042474,0,0,20,15.06496,3,-0.000267317,0.001804,0,0,-1.186967,0,0.00029,0.00077,0.00045,2.655172414,0.490066225,1,0,0.00174821,1.272517853,-3.91e-05,1,0.223836347,0.042988438,1.2719,1.27206,1.27197,1.27205,1.27202,1.27325,1.27218,1.2734,1.274,1.27136,1.27167,1.27155,2333,10658,14740,-0.00012578,7.08e-05,-0.001005301,0.807506,0.866176,0.849328,0.526397,0.507384,0.510209,0.001287,0.000862,0.000976,0,1,1,0,0,0,51.057406,51.594007,51.326817,-0.536601,0.26719,-4.035708,0,0,0,0.00015,4e-05,0.00128,0.00013,0.00134,0.00075,0.00054,0.00035,0.00042,0.866666667,33.5,0.5859375,0.658536585,0.225433526,0.171428571,0,1,0,1,1,0,0.00179086,0.00187879,0.00191883,-2.68e-05,-2.14e-05,-2.59e-05,1,1,1,0.122662678,0.26855014,0.378203149,0.022438295,0.006209252,0.197591849,-0.269411,-7e-05,0.0,0,0.733660108,1,Very Weak,0,0.2514861585192839,,0,0
2024.06.20 04:00:00,GBPUSD,1.27156,1.27191,1.271,1.27136,7162,1.266761,1.270126,1.273491,1.003347,0.683338,0.529927,49.146653,0,0.50007,-1.8,-0.015731,0.167472,0.320956,0.022807,0.330894,0.0,0.014164,0,0,21,15.051598,3,-0.000157287,0.002131,0,0,-0.723786,0,0.0002,0.00035,0.00036,1.75,0.395604396,0,1,0.00167472,1.272472447,-4.54e-05,1,0.135215453,0.029717682,1.27156,1.2719,1.27206,1.27127,1.27205,1.27202,1.27233,1.27218,1.2734,1.27082,1.27136,1.27167,4801,2333,10658,-0.000267317,-0.00012578,7.08e-05,0.732572,0.807506,0.866176,0.531208,0.526397,0.507384,0.001804,0.001287,0.000862,0,0,1,0,0,0,49.870439,51.057406,51.594007,-1.186967,-0.536601,0.26719,0,0,0,0.00029,0.00015,4e-05,0.00077,0.00013,0.00134,0.00045,0.00054,0.00035,2.655172414,0.866666667,33.5,0.490066225,0.658536585,0.225433526,1,0,1,0,1,1,0.00174821,0.00179086,0.00187879,-3.91e-05,-2.68e-05,-2.14e-05,1,1,1,0.223836347,0.122662678,0.26855014,0.042988438,0.022438295,0.006209252,-1.723568,-0.0005,0.0,0,0.609878891,1,Very Weak,0,0.1011524541127755,,0,0
2024.06.20 08:00:00,GBPUSD,1.27135,1.27152,1.26957,1.2697,14811,1.266909,1.27019,1.273471,1.0021,0.425323,0.516582,43.503134,0,1.012569,-0.078788,-0.129952,0.166683,0.311337,-0.015731,0.50007,-0.000787,-0.11251,0,0,22,14.940537,1,-0.001305688,0.003771,0,1,-5.643519,0,0.00165,0.00017,0.00013,0.103030303,0.066666667,0,1,0.00166683,1.272363724,-0.000108723,1,0.297165498,0.251447729,1.27136,1.27156,1.2719,1.27156,1.27127,1.27205,1.27191,1.27233,1.27218,1.271,1.27082,1.27136,7162,4801,2333,-0.000157287,-0.000267317,-0.00012578,0.683338,0.732572,0.807506,0.529927,0.531208,0.526397,0.002131,0.001804,0.001287,0,0,0,0,0,0,49.146653,49.870439,51.057406,-0.723786,-1.186967,-0.536601,0,0,0,0.0002,0.00029,0.00015,0.00035,0.00077,0.00013,0.00036,0.00045,0.00054,1.75,2.655172414,0.866666667,0.395604396,0.490066225,0.658536585,0,1,0,1,0,1,0.00167472,0.00174821,0.00179086,-4.54e-05,-3.91e-05,-2.68e-05,1,1,1,0.135215453,0.223836347,0.122662678,0.029717682,0.042988438,0.022438295,-1.910753,-0.00054,0.0,0,0.562528353,1,Strong,1,0.8238991665580393,3.0,1,1
2024.06.21 00:00:00,GBPUSD,1.26522,1.26619,1.26512,1.2656,5376,1.265617,1.269859,1.2741,0.999607,-0.001993,0.668042,32.878738,0,0.425433,-0.263158,0.030025,0.173703,0.264179,-0.051356,0.80308,-0.036344,-0.027658,0,3,0,14.664981,3,-6.32e-05,0.0085,0,0,-0.18601,0,0.00038,0.00059,0.0001,1.552631579,0.448598131,1,1,0.00173703,1.271469862,-0.000239586,1,0.126134622,0.044795473,1.26568,1.26634,1.2678,1.26633,1.26782,1.2697,1.26823,1.26878,1.27076,1.26547,1.26592,1.26745,11057,18771,19314,-0.000521187,-0.001151601,-0.001496416,-0.080399,-0.029778,0.147252,0.593849,0.559984,0.527399,0.008149,0.007324,0.005712,0,0,0,0,0,1,33.064748,34.562702,38.109086,-1.497954,-3.546384,-5.394048,0,0,0,0.00065,0.00148,0.0019,0.0019,0.00096,0.00106,0.00021,0.00042,0.00035,2.923076923,0.648648649,0.557894737,0.076086957,0.146853147,0.105740181,1,0,0,1,1,1,0.0018055,0.00177571,0.00173657,-0.0002461,-0.000229206,-0.00017897,1,1,1,0.365902161,0.402137233,0.494177366,0.08617261,0.208098988,0.283666766,-5.044338,-0.00212,0.0,0,0.5996857,1,Very Weak,0,0.24183862110039323,,0,0
2024.06.21 04:00:00,GBPUSD,1.2656,1.26652,1.26547,1.26622,7133,1.265132,1.269649,1.274166,1.000267,0.120426,0.711521,35.888907,0,0.571603,-0.209677,0.048965,0.16714,0.249301,0.030025,0.425433,0.0,0.027665,0,3,1,14.706765,3,0.000489886,0.007946,0,0,3.010169,0,0.00062,0.0003,0.00013,0.483870968,0.714285714,0,0,0.0016714,1.271263985,-0.000205877,1,0.116227585,0.068629621,1.2656,1.26568,1.26634,1.26522,1.26633,1.26782,1.26619,1.26823,1.26878,1.26512,1.26547,1.26592,5376,11057,18771,-6.32e-05,-0.000521187,-0.001151601,-0.001993,-0.080399,-0.029778,0.668042,0.593849,0.559984,0.0085,0.008149,0.007324,0,0,0,0,0,0,32.878738,33.064748,34.562702,-0.18601,-1.497954,-3.546384,0,0,0,0.00038,0.00065,0.00148,0.00059,0.0019,0.00096,0.0001,0.00021,0.00042,1.552631579,2.923076923,0.648648649,0.448598131,0.076086957,0.146853147,1,1,0,1,1,1,0.00173703,0.0018055,0.00177571,-0.000239586,-0.0002461,-0.000229206,1,1,1,0.126134622,0.365902161,0.402137233,0.044795473,0.08617261,0.208098988,-1.683964,-0.00074,0.0,0,0.677843886,1,Very Weak,0,0.16723295399206303,,0,0
2024.06.21 08:00:00,GBPUSD,1.26623,1.26733,1.26294,1.26545,19018,1.264549,1.269373,1.274196,0.998728,0.093419,0.760023,33.858063,0,1.446841,-3.217949,-0.061638,0.180075,0.234458,0.048965,0.571603,0.00079,-0.199926,0,4,0,14.654866,1,-0.000608109,0.008746,0,0,-2.030844,0,0.00078,0.0011,0.00251,1.41025641,0.571753986,0,0,0.00180075,1.271035985,-0.000227999,1,0.45506375,0.080854152,1.26622,1.2656,1.26568,1.2656,1.26522,1.26633,1.26652,1.26619,1.26823,1.26547,1.26512,1.26547,7133,5376,11057,0.000489886,-6.32e-05,-0.000521187,0.120426,-0.001993,-0.080399,0.711521,0.668042,0.593849,0.007946,0.0085,0.008149,0,0,0,0,0,0,35.888907,32.878738,33.064748,3.010169,-0.18601,-1.497954,0,0,0,0.00062,0.00038,0.00065,0.0003,0.00059,0.0019,0.00013,0.0001,0.00021,0.483870968,1.552631579,2.923076923,0.714285714,0.448598131,0.076086957,0,1,1,0,1,1,0.0016714,0.00173703,0.0018055,-0.000205877,-0.000239586,-0.0002461,1,1,1,0.116227585,0.126134622,0.365902161,0.068629621,0.044795473,0.08617261,2.824159,0.00054,0.0,0,0.679847343,1,Moderate,1,0.603510599871893,,0,0
2024.06.21 12:00:00,GBPUSD,1.26546,1.2661,1.2631,1.26488,19161,1.26394,1.269146,1.274351,0.999336,0.0903,0.820337,32.39661,0,1.418734,-3.068966,-0.045854,0.184229,0.217183,-0.061638,1.446841,0.00079,0.012669,0,5,0,14.616406,1,-0.000450433,0.009471,0,0,-1.461453,0,0.00058,0.00064,0.00178,1.103448276,0.593333333,0,1,0.00184229,1.270794574,-0.000241411,1,0.288156757,0.055710306,1.26545,1.26622,1.2656,1.26623,1.2656,1.26522,1.26733,1.26652,1.26619,1.26294,1.26547,1.26512,19018,7133,5376,-0.000608109,0.000489886,-6.32e-05,0.093419,0.120426,-0.001993,0.760023,0.711521,0.668042,0.008746,0.007946,0.0085,0,0,0,0,0,0,33.858063,35.888907,32.878738,-2.030844,3.010169,-0.18601,0,0,0,0.00078,0.00062,0.00038,0.0011,0.0003,0.00059,0.00251,0.00013,0.0001,1.41025641,0.483870968,1.552631579,0.571753986,0.714285714,0.448598131,0,0,1,0,0,1,0.00180075,0.0016714,0.00173703,-0.000227999,-0.000205877,-0.000239586,1,1,1,0.45506375,0.116227585,0.126134622,0.080854152,0.068629621,0.044795473,0.979325,-0.00015,0.0,0,0.650487162,1,Moderate,1,0.5040159360994327,,0,0
2024.06.24 04:00:00,GBPUSD,1.26401,1.26451,1.26328,1.2645,10397,1.261604,1.268061,1.274517,1.001328,0.224256,1.018275,33.853242,0,0.906539,-1.489796,0.03875,0.174828,0.141032,0.05617,0.466406,0.0,0.050687,0,6,3,14.590747,3,0.000387655,0.010017,0,0,2.990938,0,0.00049,1e-05,0.00073,0.020408163,0.991869919,0,1,0.00174828,1.269807466,-0.000216631,1,0.095252846,0.037946256,1.26401,1.26406,1.26387,1.2633,1.26385,1.26487,1.26453,1.26515,1.2651,1.26264,1.26354,1.2622,5350,8050,22705,-3.96e-05,0.000150332,-0.000798495,0.155958,0.118406,0.053643,1.000632,0.95544,0.894864,0.010712,0.010686,0.010746,0,0,0,0,0,0,30.862304,30.995099,29.931259,-0.132795,1.06384,-2.465351,0,0,0,0.00071,0.00021,0.001,0.00052,0.00109,0.00023,0.00066,0.00031,0.00167,0.732394366,5.19047619,0.23,0.724867725,0.322981366,0.575862069,0,1,0,1,0,1,0.00180864,0.00183268,0.00187596,-0.000245473,-0.000253452,-0.000271552,1,1,1,0.148924435,0.132827324,0.2553941,0.055945158,0.017325303,0.088066931,0.931045,0.00014,0.0,0,0.649629383,1,Very Weak,0,0.1418436406086586,,0,0
2024.06.24 08:00:00,GBPUSD,1.26451,1.2666,1.26446,1.26577,14824,1.261393,1.267829,1.274265,1.002431,0.340041,1.015283,40.979885,0,1.236369,-0.039683,0.099544,0.174254,0.122499,0.03875,0.906539,0.000791,0.093408,0,6,4,14.676442,1,0.00100435,0.008495,0,0,7.126643,0,0.00126,0.00083,5e-05,0.658730159,0.612149533,0,0,0.00174254,1.269649134,-0.000158332,1,0.166252331,0.097886886,1.2645,1.26401,1.26406,1.26401,1.2633,1.26385,1.26451,1.26453,1.26515,1.26328,1.26264,1.26354,10397,5350,8050,0.000387655,-3.96e-05,0.000150332,0.224256,0.155958,0.118406,1.018275,1.000632,0.95544,0.010017,0.010712,0.010686,0,0,0,0,0,0,33.853242,30.862304,30.995099,2.990938,-0.132795,1.06384,0,0,0,0.00049,0.00071,0.00021,1e-05,0.00052,0.00109,0.00073,0.00066,0.00031,0.020408163,0.732394366,5.19047619,0.991869919,0.724867725,0.322981366,0,0,1,1,1,0,0.00174828,0.00180864,0.00183268,-0.000216631,-0.000245473,-0.000253452,1,1,1,0.095252846,0.148924435,0.132827324,0.037946256,0.055945158,0.017325303,2.858143,0.00044,0.0,0,0.598635899,1,Very Weak,0,0.053661497383574897,,0,0
2024.06.24 12:00:00,GBPUSD,1.26576,1.26718,1.2657,1.26651,17639,1.261295,1.267625,1.273954,1.003493,0.411965,0.9987,44.717356,0,1.414725,-0.08,0.059218,0.17006,0.103675,0.099544,1.236369,-0.00079,0.098066,0,6,5,14.726295,1,0.000584624,0.007444,0,0,3.737471,0,0.00075,0.00067,6e-05,0.893333333,0.547297297,0,0,0.0017006,1.269526031,-0.000123103,1,0.116912868,0.059246386,1.26577,1.2645,1.26401,1.26451,1.26401,1.2633,1.2666,1.26451,1.26453,1.26446,1.26328,1.26264,14824,10397,5350,0.00100435,0.000387655,-3.96e-05,0.340041,0.224256,0.155958,1.015283,1.018275,1.000632,0.008495,0.010017,0.010712,0,0,0,0,0,0,40.979885,33.853242,30.862304,7.126643,2.990938,-0.132795,0,0,0,0.00126,0.00049,0.00071,0.00083,1e-05,0.00052,5e-05,0.00073,0.00066,0.658730159,0.020408163,0.732394366,0.612149533,0.991869919,0.724867725,0,0,0,0,1,1,0.00174254,0.00174828,0.00180864,-0.000158332,-0.000216631,-0.000245473,1,1,1,0.166252331,0.095252846,0.148924435,0.097886886,0.037946256,0.055945158,10.117581,0.00176,0.0,0,0.597799866,1,Very Weak,0,0.11245187771742472,,0,0
2024.06.24 16:00:00,GBPUSD,1.26655,1.26979,1.26653,1.26795,17930,1.261573,1.26736,1.273146,1.003929,0.551028,0.913089,51.194217,0,1.427377,-0.014286,0.110414,0.176211,0.083182,0.059218,1.414725,0.003158,0.065576,0,6,6,14.82314,1,0.001136983,0.005196,0,0,6.476861,0,0.0014,0.00184,2e-05,1.314285714,0.435582822,1,0,0.00176211,1.269464225,-6.18e-05,1,0.281690141,0.120971226,1.26651,1.26577,1.2645,1.26576,1.26451,1.26401,1.26718,1.2666,1.26451,1.2657,1.26446,1.26328,17639,14824,10397,0.000584624,0.00100435,0.000387655,0.411965,0.340041,0.224256,0.9987,1.015283,1.018275,0.007444,0.008495,0.010017,0,0,0,0,0,0,44.717356,40.979885,33.853242,3.737471,7.126643,2.990938,0,0,0,0.00075,0.00126,0.00049,0.00067,0.00083,1e-05,6e-05,5e-05,0.00073,0.893333333,0.658730159,0.020408163,0.547297297,0.612149533,0.991869919,0,0,0,0,0,1,0.0017006,0.00174254,0.00174828,-0.000123103,-0.000158332,-0.000216631,1,1,1,0.116912868,0.166252331,0.095252846,0.059246386,0.097886886,0.037946256,10.864114,0.00201,0.0,0,0.606304523,1,Very Weak,0,0.20968878427570042,,0,0
2024.06.24 20:00:00,GBPUSD,1.26794,1.26937,1.2673,1.26859,9502,1.261767,1.267191,1.272614,1.004385,0.629019,0.856008,53.785734,0,0.772545,-0.984615,0.051238,0.175197,0.048688,0.110414,1.427377,-0.000789,0.060796,0,6,7,14.866111,2,0.000504752,0.004024,0,0,2.591517,0,0.00065,0.00078,0.00064,1.2,0.623188406,1,1,0.00175197,1.269429942,-3.43e-05,1,0.190836176,0.059924403,1.26795,1.26651,1.26577,1.26655,1.26576,1.26451,1.26979,1.26718,1.2666,1.26653,1.2657,1.26446,17930,17639,14824,0.001136983,0.000584624,0.00100435,0.551028,0.411965,0.340041,0.913089,0.9987,1.015283,0.005196,0.007444,0.008495,0,0,0,0,0,0,51.194217,44.717356,40.979885,6.476861,3.737471,7.126643,0,0,0,0.0014,0.00075,0.00126,0.00184,0.00067,0.00083,2e-05,6e-05,5e-05,1.314285714,0.893333333,0.658730159,0.435582822,0.547297297,0.612149533,1,0,0,0,0,0,0.00176211,0.0017006,0.00174254,-6.18e-05,-0.000123103,-0.000158332,1,1,1,0.281690141,0.116912868,0.166252331,0.120971226,0.059246386,0.097886886,10.214332,0.00218,0.0,0,0.567211397,1,Very Weak,0,0.15481558459800127,,0,0
