feature,importance
candle_body_pct,0.2798693682605362
rsi_slope,0.16694890118452865
ret,0.12656412938220207
price_momentum,0.08465187851634923
rsi_slope_lag3,0.07089498388533086
ret_lag1,0.06754643993012988
rsi_slope_lag1,0.04269106817307871
rsi_slope_lag2,0.04177674546287252
body_size,0.034268589907837335
RSI_slope_3,0.02799929637607583
ret_lag2,0.027698837772610337
rsi_value,0.015362601518167984
dist_bb_upper_lag3,0.013727159630280417
