timestamp,signal,probability,actual,signal_strength
2022-08-10 20:00:00,1,0.9814156255258988,1,Very Strong
2022-08-11 08:00:00,0,0.00531550538306457,0,No Signal
2022-08-11 12:00:00,0,0.014211579992333613,0,No Signal
2022-08-11 16:00:00,1,0.979197897445625,1,Very Strong
2022-08-15 00:00:00,0,0.030368352016471745,0,No Signal
2022-08-15 04:00:00,0,0.28843181870102813,0,No Signal
2022-08-15 08:00:00,1,0.9773969054244889,1,Very Strong
2022-08-18 08:00:00,0,0.020844755218958667,0,No Signal
2022-08-18 12:00:00,0,0.07401735067921365,0,No Signal
2022-08-18 16:00:00,1,0.9929235489786812,1,Very Strong
2022-08-26 08:00:00,0,0.03780892477280255,0,No Signal
2022-08-26 12:00:00,0,0.0065460535230684345,0,No Signal
2022-08-26 16:00:00,1,0.9930324662032671,1,Very Strong
2022-08-31 16:00:00,0,0.011190149705543682,0,No Signal
2022-08-31 20:00:00,0,0.08452580034878707,0,No Signal
2022-09-01 00:00:00,1,0.980813777745071,1,Very Strong
2022-09-12 04:00:00,0,0.0010911016949152544,0,No Signal
2022-09-12 08:00:00,0,0.0015966320377626875,0,No Signal
2022-09-12 12:00:00,1,0.9777397165166332,1,Very Strong
2022-09-19 20:00:00,0,0.09239989690299383,0,No Signal
2022-09-20 00:00:00,0,0.0009489252250597097,0,No Signal
2022-09-20 04:00:00,1,0.8678050082776961,1,Strong
2022-09-21 00:00:00,0,0.5089555900346228,0,No Signal
2022-09-21 04:00:00,0,0.017596575119639964,0,No Signal
2022-09-21 08:00:00,1,0.9946547534604666,1,Very Strong
2022-09-21 12:00:00,0,0.021585098596522058,0,No Signal
2022-09-21 16:00:00,1,0.9433182738221266,1,Very Strong
2022-10-04 16:00:00,0,0.01009624707672428,0,No Signal
2022-10-04 20:00:00,0,0.03444132576199594,0,No Signal
2022-10-05 00:00:00,1,0.9360121970714559,1,Very Strong
2022-10-05 04:00:00,1,0.5541529925433898,1,Moderate
2022-10-05 08:00:00,1,0.754969870283454,1,Strong
2022-10-18 20:00:00,0,0.050427532370874294,0,No Signal
2022-10-19 00:00:00,0,0.023653773255210276,0,No Signal
2022-10-19 04:00:00,1,0.9615961802809422,1,Very Strong
2022-10-26 20:00:00,0,0.005180444642170283,0,No Signal
2022-10-27 00:00:00,0,0.09414340628317525,0,No Signal
2022-10-27 04:00:00,1,0.87450258907201,1,Strong
2022-10-27 08:00:00,1,0.5942848983252981,1,Moderate
2022-10-27 12:00:00,1,0.9767922317662464,1,Very Strong
2022-11-08 12:00:00,0,0.018488378275444525,0,No Signal
2022-11-08 16:00:00,0,0.010205889642474803,0,No Signal
2022-11-08 20:00:00,1,0.9694727811016338,1,Very Strong
2022-11-15 08:00:00,0,0.17593965040989804,0,No Signal
2022-11-15 12:00:00,0,0.02334834021264516,0,No Signal
2022-11-15 16:00:00,1,0.9917734554876926,1,Very Strong
2022-11-28 08:00:00,0,0.059913856470024944,0,No Signal
2022-11-28 12:00:00,0,0.036438406426997666,0,No Signal
2022-11-28 16:00:00,1,0.9978112244200132,1,Very Strong
2022-12-05 00:00:00,0,0.002463931469792606,0,No Signal
2022-12-05 04:00:00,0,0.010313918510429175,0,No Signal
2022-12-05 08:00:00,1,0.9922027720834165,1,Very Strong
2022-12-30 16:00:00,0,0.005880489622107871,0,No Signal
2022-12-30 20:00:00,1,0.5798636183605158,0,Moderate
2023-01-02 00:00:00,1,0.7809310457990276,1,Strong
2023-02-02 00:00:00,0,0.005372911448939006,0,No Signal
2023-02-02 04:00:00,0,0.10593547733407496,0,No Signal
2023-02-02 08:00:00,1,0.9615298690965415,1,Very Strong
2023-02-02 12:00:00,1,0.8891213251337455,1,Strong
2023-02-09 08:00:00,0,0.03395760867915626,0,No Signal
2023-02-09 12:00:00,0,0.006056859638453969,0,No Signal
2023-02-09 16:00:00,1,0.9961066815836394,1,Very Strong
2023-02-14 08:00:00,0,0.019466052932139565,0,No Signal
2023-02-14 12:00:00,0,0.09409241306133201,0,No Signal
2023-02-14 16:00:00,1,0.9910363649843512,1,Very Strong
2023-03-06 12:00:00,0,0.01166250860718419,0,No Signal
2023-03-06 16:00:00,0,0.0012318981166420918,0,No Signal
2023-03-06 20:00:00,1,0.8291123224003765,1,Strong
2023-03-07 00:00:00,0,0.21639565995416152,0,No Signal
2023-03-07 04:00:00,0,0.11787030250474365,0,No Signal
2023-03-07 08:00:00,1,0.9694864450556241,1,Very Strong
2023-03-07 12:00:00,0,0.002204563977180114,1,No Signal
2023-03-23 04:00:00,0,0.008098071741631064,0,No Signal
2023-03-23 08:00:00,1,0.6434527273798253,0,Moderate
2023-03-23 12:00:00,1,0.9140137827677799,1,Very Strong
2023-03-23 16:00:00,0,0.008696917419059022,0,No Signal
2023-03-23 20:00:00,1,0.967775289286533,1,Very Strong
2023-04-14 00:00:00,0,0.013056576660957595,0,No Signal
2023-04-14 04:00:00,0,0.00740432695573586,0,No Signal
2023-04-14 08:00:00,1,0.9945416093069182,1,Very Strong
2023-04-14 12:00:00,1,0.9456919361677446,1,Very Strong
2023-04-24 20:00:00,0,0.0,0,No Signal
2023-04-25 00:00:00,0,0.04744814424274965,0,No Signal
2023-04-25 04:00:00,1,0.9687811863851336,1,Very Strong
2023-04-25 08:00:00,1,0.826915404839839,1,Strong
2023-04-26 08:00:00,0,0.03175690510202774,0,No Signal
2023-04-26 12:00:00,0,0.03170447557155199,0,No Signal
2023-04-26 16:00:00,1,0.9721573121636135,1,Very Strong
2023-05-04 00:00:00,0,0.018524768778836333,0,No Signal
2023-05-04 04:00:00,0,0.02468124722350882,0,No Signal
2023-05-04 08:00:00,1,0.9969371998882712,1,Very Strong
2023-06-02 04:00:00,0,0.016549677544597897,0,No Signal
2023-06-02 08:00:00,0,0.0,0,No Signal
2023-06-02 12:00:00,1,0.9995415831663327,1,Very Strong
2023-06-02 16:00:00,1,0.9146571034458097,1,Very Strong
2023-06-15 16:00:00,0,0.0,0,No Signal
2023-06-15 20:00:00,0,0.256222318390989,0,No Signal
2023-06-16 00:00:00,1,0.8607986482531222,1,Strong
2023-06-21 20:00:00,0,0.06191604107593304,0,No Signal
2023-06-22 00:00:00,0,0.05527142079643279,0,No Signal
2023-06-22 04:00:00,0,0.3811688816589613,1,No Signal
2023-06-22 08:00:00,0,0.05689539044577307,0,No Signal
2023-06-22 12:00:00,1,0.5735168817939895,1,Moderate
2023-06-22 16:00:00,1,0.9473358529924722,1,Very Strong
2023-07-20 04:00:00,0,0.0090078816592892,0,No Signal
2023-07-20 08:00:00,1,0.8360258779151496,0,Strong
2023-07-20 12:00:00,1,0.964199312387948,1,Very Strong
2023-07-27 04:00:00,0,0.0,0,No Signal
2023-07-27 08:00:00,0,0.012519619504231493,0,No Signal
2023-07-27 12:00:00,1,0.9977562433058867,1,Very Strong
2023-08-04 12:00:00,0,0.08464533033032148,0,No Signal
2023-08-04 16:00:00,0,0.0010447185813415574,0,No Signal
2023-08-04 20:00:00,1,0.9912937068869379,1,Very Strong
2023-08-10 08:00:00,0,0.04727676312735352,0,No Signal
2023-08-10 12:00:00,0,0.0015583668775158138,0,No Signal
2023-08-10 16:00:00,1,0.9929478731648964,1,Very Strong
2023-08-22 04:00:00,0,0.04405673379740091,0,No Signal
2023-08-22 08:00:00,0,0.01317056700350689,0,No Signal
2023-08-22 12:00:00,1,0.994457847387613,1,Very Strong
2023-08-30 20:00:00,0,0.014747877550506829,0,No Signal
2023-08-31 00:00:00,0,0.007187707353043821,0,No Signal
2023-08-31 04:00:00,1,0.996459849340911,1,Very Strong
2023-08-31 08:00:00,1,0.9840112134735205,1,Very Strong
2023-09-20 12:00:00,0,0.009877599611600153,0,No Signal
2023-09-20 16:00:00,0,0.0160825710831688,0,No Signal
2023-09-20 20:00:00,1,0.996172528221392,1,Very Strong
2023-09-29 04:00:00,0,0.012756826893069204,0,No Signal
2023-09-29 08:00:00,0,0.002667852909699766,0,No Signal
2023-09-29 12:00:00,1,0.9564889920621279,1,Very Strong
2023-09-29 16:00:00,1,0.8522903443512265,1,Strong
2023-10-12 04:00:00,0,0.0,0,No Signal
2023-10-12 08:00:00,1,0.5399737441670648,0,Moderate
2023-10-12 12:00:00,1,0.9967778000957044,1,Very Strong
2023-10-24 00:00:00,0,0.0,0,No Signal
2023-10-24 04:00:00,0,0.00565398408380984,0,No Signal
2023-10-24 08:00:00,1,0.9972036806922886,1,Very Strong
2023-10-24 12:00:00,1,0.8527234783743961,1,Strong
2023-10-31 04:00:00,0,0.09695456408644137,0,No Signal
2023-10-31 08:00:00,0,0.021392981738321916,0,No Signal
2023-10-31 12:00:00,1,0.9860096716875585,1,Very Strong
2023-11-03 12:00:00,0,0.034167157521512566,0,No Signal
2023-11-03 16:00:00,0,0.0043867055167373555,0,No Signal
2023-11-03 20:00:00,1,0.9815818725024689,1,Very Strong
2023-11-21 00:00:00,0,0.02958623543887894,0,No Signal
2023-11-21 04:00:00,0,0.03551547756596925,0,No Signal
2023-11-21 08:00:00,1,0.9509992002677754,1,Very Strong
2023-11-28 20:00:00,0,0.013250933138394365,0,No Signal
2023-11-29 00:00:00,0,0.003098681255388802,0,No Signal
2023-11-29 04:00:00,1,0.8970678830266314,1,Strong
2023-11-30 00:00:00,0,0.13380700638105994,0,No Signal
2023-11-30 04:00:00,0,0.011210215239758403,0,No Signal
2023-11-30 08:00:00,1,0.9777636324669307,1,Very Strong
2023-12-14 12:00:00,0,0.0010714285714285713,0,No Signal
2023-12-14 16:00:00,0,0.0,0,No Signal
2023-12-14 20:00:00,1,0.9873324577030936,1,Very Strong
2023-12-15 00:00:00,1,0.6261237249636785,1,Moderate
2023-12-28 04:00:00,0,0.15957179591494997,0,No Signal
2023-12-28 08:00:00,0,0.03268689527377488,0,No Signal
2023-12-28 12:00:00,1,0.9862614777415325,1,Very Strong
2023-12-29 12:00:00,0,0.02634683533480957,0,No Signal
2023-12-29 16:00:00,0,0.0,0,No Signal
2023-12-29 20:00:00,1,0.9859848216966172,1,Very Strong
2024-01-11 20:00:00,0,0.010632584455567883,0,No Signal
2024-01-12 00:00:00,0,0.0032761230029984584,0,No Signal
2024-01-12 04:00:00,1,0.9746030487621483,1,Very Strong
2024-01-12 08:00:00,1,0.8298636104937239,1,Strong
2024-01-23 00:00:00,0,0.02799050066260111,0,No Signal
2024-01-23 04:00:00,0,0.00368866823373071,0,No Signal
2024-01-23 08:00:00,1,0.97518860969081,1,Very Strong
2024-01-24 08:00:00,0,0.012908697712568527,0,No Signal
2024-01-24 12:00:00,0,0.0036606189563195635,0,No Signal
2024-01-24 16:00:00,1,0.9954377593528042,1,Very Strong
2024-02-02 04:00:00,0,0.01380582113942354,0,No Signal
2024-02-02 08:00:00,0,0.0007835433654558932,0,No Signal
2024-02-02 12:00:00,1,0.9950858899739707,1,Very Strong
2024-02-12 00:00:00,0,0.020867633743922597,0,No Signal
2024-02-12 04:00:00,0,0.13857851488914252,0,No Signal
2024-02-12 08:00:00,1,0.9796345900600469,1,Very Strong
2024-02-26 08:00:00,0,0.0,0,No Signal
2024-02-26 12:00:00,0,0.0025058808700886784,0,No Signal
2024-02-26 16:00:00,1,0.999721969006381,1,Very Strong
2024-03-13 20:00:00,0,0.06459241566518706,0,No Signal
2024-03-14 00:00:00,0,0.0462754863100533,0,No Signal
2024-03-14 04:00:00,1,0.9204260195777294,1,Very Strong
2024-03-21 00:00:00,0,0.04289971921191996,0,No Signal
2024-03-21 04:00:00,0,0.03862262246496526,0,No Signal
2024-03-21 08:00:00,1,0.9833939534928514,1,Very Strong
2024-04-04 08:00:00,0,0.009237515091838754,0,No Signal
2024-04-04 12:00:00,0,0.008198479862660485,0,No Signal
2024-04-04 16:00:00,1,0.9874566303912229,1,Very Strong
2024-04-09 08:00:00,0,0.16726723376939925,0,No Signal
2024-04-09 12:00:00,0,0.005915808087713173,0,No Signal
